"id","o_tract","d_tract","time_start_hhmm","d_purpose","mode","count"
"10689",53033008600,53033008600,9,4,4,1
"10690",53033008600,53033008600,10,3,4,1
"10691",53033008600,53033008600,11,4,4,1
"10692",53033008600,53033008600,12,2,4,1
"10693",53033008600,53033008600,12,4,4,1
"10694",53033008600,53033008600,12,4,4,1
"10695",53033008600,53033008600,12,4,4,2
"10696",53033008600,53033008600,13,4,4,1
"10697",53033008600,53033008600,14,1,4,1
"10698",53033008600,53033008600,15,4,4,1
"10699",53033008600,53033008600,16,1,1,1
"10700",53033008600,53033008600,17,1,1,2
"10701",53033008600,53033008600,17,2,1,1
"10702",53033008600,53033008600,19,1,4,1
"10703",53033008600,53033008600,19,4,4,1
"10704",53033008600,53033008600,21,1,4,1
"10705",53033008600,53033008700,19,1,4,1
"10706",53033008600,53033008700,19,4,4,1
"10707",53033008600,53033008700,20,1,1,1
"10708",53033008600,53033008700,22,1,4,1
"10709",53033008600,53033008800,7,1,1,1
"10710",53033008600,53033008800,16,1,1,2
"10711",53033008600,53033008800,17,1,1,3
"10712",53033008600,53033008800,21,1,1,2
"10713",53033008600,53033008800,22,1,1,1
"10714",53033008600,53033008900,1,1,4,1
"10715",53033008600,53033008900,12,4,1,1
"10716",53033008600,53033008900,14,1,3,1
"10717",53033008600,53033009000,10,4,4,1
"10718",53033008600,53033009000,21,1,1,1
"10719",53033008600,53033009100,8,3,1,1
"10720",53033008600,53033009200,9,2,4,1
"10721",53033008600,53033009200,12,2,3,1
"10722",53033008600,53033009300,7,2,1,1
"10723",53033008600,53033009300,7,4,1,1
"10724",53033008600,53033009300,10,2,3,1
"10725",53033008600,53033009300,14,3,2,1
"10726",53033008600,53033009400,19,3,4,1
"10727",53033008600,53033009500,13,2,1,1
"10728",53033008600,53033009500,14,3,1,1
"10729",53033008600,53033009500,16,4,3,1
"10730",53033008600,53033010001,10,4,1,1
"10731",53033008600,53033010002,11,1,3,1
"10732",53033008600,53033010002,17,4,1,1
"10733",53033008600,53033010500,18,1,1,1
"10734",53033008600,53033010600,18,1,1,1
"10735",53033008600,53033011002,11,4,5,1
"10736",53033008600,53033011600,22,1,1,2
"10737",53033008700,53033001900,17,4,1,1
"10738",53033008700,53033003600,13,4,3,1
"10739",53033008700,53033005302,8,2,1,1
"10740",53033008700,53033005400,8,1,1,1
"10741",53033008700,53033006200,8,4,1,1
"10742",53033008700,53033006200,8,4,1,1
"10743",53033008700,53033006200,8,4,1,1
"10744",53033008700,53033006200,17,4,1,1
"10745",53033008700,53033006400,8,4,1,1
"10746",53033008700,53033006400,8,4,1,1
"10747",53033008700,53033006400,14,4,1,1
"10748",53033008700,53033006400,14,4,1,1
"10749",53033008700,53033006600,15,1,1,1
"10750",53033008700,53033006600,18,1,4,1
"10751",53033008700,53033007100,8,2,1,1
"10752",53033008700,53033007200,11,3,3,1
"10753",53033008700,53033007200,16,1,1,1
"10754",53033008700,53033007300,7,2,1,2
"10755",53033008700,53033007300,8,2,1,1
"10756",53033008700,53033007300,8,2,2,1
"10757",53033008700,53033007300,17,2,1,1
"10758",53033008700,53033007500,9,3,4,1
"10759",53033008700,53033007500,11,4,1,1
"10760",53033008700,53033007500,12,3,4,1
"10761",53033008700,53033007500,15,4,4,1
"10762",53033008700,53033007600,15,3,4,1
"10763",53033008700,53033007600,19,4,1,1
"10764",53033008700,53033007600,20,1,2,1
"10765",53033008700,53033007600,22,1,1,1
"10766",53033008700,53033007700,8,4,1,1
"10767",53033008700,53033007700,15,4,1,1
"10768",53033008700,53033007800,10,4,4,2
"10769",53033008700,53033007900,3,2,4,1
"10770",53033008700,53033007900,9,4,4,1
"10771",53033008700,53033007900,11,4,4,2
"10772",53033008700,53033007900,12,3,2,1
"10773",53033008700,53033007900,13,3,4,2
"10774",53033008700,53033007900,15,4,4,1
"10775",53033008700,53033007900,16,3,2,1
"10776",53033008700,53033007900,16,4,4,2
"10777",53033008700,53033008002,15,3,1,1
"10778",53033008700,53033008100,7,2,3,1
"10779",53033008700,53033008100,17,4,3,1
"10780",53033008700,53033008100,19,4,3,1
"10781",53033008700,53033008200,9,2,3,1
"10782",53033008700,53033008200,9,4,5,1
"10783",53033008700,53033008200,11,2,3,1
"10784",53033008700,53033008200,22,2,1,1
"10785",53033008700,53033008400,8,2,4,1
"10786",53033008700,53033008400,8,4,1,1
"10787",53033008700,53033008500,7,2,4,1
"10788",53033008700,53033008600,12,2,4,1
"10789",53033008700,53033008600,15,4,4,1
"10790",53033008700,53033008600,17,4,1,1
"10791",53033008700,53033008600,21,4,4,1
"10792",53033008700,53033008700,7,1,4,1
"10793",53033008700,53033008700,7,4,4,1
"10794",53033008700,53033008700,8,4,4,1
"10795",53033008700,53033008700,8,4,4,1
"10796",53033008700,53033008700,9,1,4,1
"10797",53033008700,53033008700,10,2,4,1
"10798",53033008700,53033008700,10,4,4,1
"10799",53033008700,53033008700,12,4,1,1
"10800",53033008700,53033008700,18,1,4,1
"10801",53033008700,53033008700,18,4,4,1
"10802",53033008700,53033008700,20,1,4,2
"10803",53033008700,53033008700,20,4,4,2
"10804",53033008700,53033008800,10,4,4,1
"10805",53033008700,53033008800,16,3,1,1
"10806",53033008700,53033008800,17,1,4,1
"10807",53033008700,53033008900,21,4,1,1
"10808",53033008700,53033009000,9,2,4,1
"10809",53033008700,53033009000,11,4,4,1
"10810",53033008700,53033009000,13,4,4,1
"10811",53033008700,53033009000,17,4,4,2
"10812",53033008700,53033009100,18,4,4,2
"10813",53033008700,53033009200,8,2,3,1
"10814",53033008700,53033009300,6,2,1,1
"10815",53033008700,53033009400,14,3,1,1
"10816",53033008700,53033009500,8,2,1,1
"10817",53033008700,53033009500,15,1,1,1
"10818",53033008700,53033009500,16,4,3,1
"10819",53033008700,53033009500,18,4,1,1
"10820",53033008700,53033009500,19,1,2,1
"10821",53033008700,53033009600,19,1,1,1
"10822",53033008700,53033009800,18,1,1,2
"10823",53033008700,53033010001,14,1,1,1
"10824",53033008700,53033010100,15,4,1,1
"10825",53033008700,53033010300,8,2,3,1
"10826",53033008700,53033010600,16,1,1,1
"10827",53033008700,53033011800,17,4,1,1
"10828",53033008800,53033002500,9,2,1,1
"10829",53033008800,53033002800,18,4,1,1
"10830",53033008800,53033002900,8,4,1,1
"10831",53033008800,53033003300,14,1,3,1
"10832",53033008800,53033003600,18,4,1,1
"10833",53033008800,53033003900,17,2,1,1
"10834",53033008800,53033005000,18,2,1,1
"10835",53033008800,53033005301,16,4,3,1
"10836",53033008800,53033005301,16,4,3,1
"10837",53033008800,53033005302,8,2,1,1
"10838",53033008800,53033006000,15,4,1,1
"10839",53033008800,53033006400,20,1,1,1
"10840",53033008800,53033006500,16,1,1,1
"10841",53033008800,53033006600,14,1,1,1
"10842",53033008800,53033006600,16,4,1,1
"10843",53033008800,53033007200,11,3,3,2
"10844",53033008800,53033007200,13,4,1,1
"10845",53033008800,53033007300,8,2,1,1
"10846",53033008800,53033007300,11,4,1,1
"10847",53033008800,53033007500,14,4,1,1
"10848",53033008800,53033007600,17,3,1,3
"10849",53033008800,53033007700,7,4,1,1
"10850",53033008800,53033007700,8,4,4,1
"10851",53033008800,53033007700,9,4,1,2
"10852",53033008800,53033007700,12,3,1,1
"10853",53033008800,53033007700,12,3,1,1
"10854",53033008800,53033007700,19,1,3,1
"10855",53033008800,53033007800,8,4,4,1
"10856",53033008800,53033007800,9,1,1,1
"10857",53033008800,53033007800,14,4,1,1
"10858",53033008800,53033007800,14,4,4,1
"10859",53033008800,53033007800,14,4,1,1
"10860",53033008800,53033007800,19,4,4,2
"10861",53033008800,53033007800,21,4,4,2
"10862",53033008800,53033007900,9,3,2,1
"10863",53033008800,53033007900,9,3,4,1
"10864",53033008800,53033007900,10,1,1,1
"10865",53033008800,53033007900,10,4,1,1
"10866",53033008800,53033007900,17,1,1,1
"10867",53033008800,53033008100,7,2,1,1
"10868",53033008800,53033008100,11,3,3,1
"10869",53033008800,53033008400,8,3,3,1
"10870",53033008800,53033008400,9,2,4,1
"10871",53033008800,53033008500,14,1,5,2
"10872",53033008800,53033008500,18,4,1,1
"10873",53033008800,53033008600,5,4,1,1
"10874",53033008800,53033008600,7,2,1,1
"10875",53033008800,53033008600,8,2,3,1
"10876",53033008800,53033008600,15,4,1,3
"10877",53033008800,53033008600,18,2,1,1
"10878",53033008800,53033008600,18,4,1,1
"10879",53033008800,53033008600,19,4,1,1
"10880",53033008800,53033008700,10,1,4,1
"10881",53033008800,53033008700,14,4,4,1
"10882",53033008800,53033008800,8,4,4,1
"10883",53033008800,53033008800,9,1,4,1
"10884",53033008800,53033008800,9,4,4,1
"10885",53033008800,53033008800,11,3,1,1
"10886",53033008800,53033008800,11,4,4,1
"10887",53033008800,53033008800,12,1,4,1
"10888",53033008800,53033008800,13,1,1,1
"10889",53033008800,53033008800,14,1,4,1
"10890",53033008800,53033008800,17,4,1,1
"10891",53033008800,53033008800,18,1,3,2
"10892",53033008800,53033008800,19,4,4,1
"10893",53033008800,53033008800,20,1,4,1
"10894",53033008800,53033008900,9,1,1,1
"10895",53033008800,53033008900,16,3,1,1
"10896",53033008800,53033008900,16,4,4,1
"10897",53033008800,53033008900,17,3,1,1
"10898",53033008800,53033009300,5,4,3,1
"10899",53033008800,53033009300,14,3,3,1
"10900",53033008800,53033009400,14,1,4,1
"10901",53033008800,53033009400,19,4,1,2
"10902",53033008800,53033009500,7,3,1,1
"10903",53033008800,53033009500,8,4,5,1
"10904",53033008800,53033009500,11,3,1,1
"10905",53033008800,53033009500,16,3,1,1
"10906",53033008800,53033009500,18,4,1,2
"10907",53033008800,53033009500,19,1,1,3
"10908",53033008800,53033010001,7,2,1,1
"10909",53033008800,53033010600,14,1,3,1
"10910",53033008800,53033011102,17,2,1,1
"10911",53033008900,53033005100,16,1,1,1
"10912",53033008900,53033005400,15,1,1,1
"10913",53033008900,53033007401,13,4,1,1
"10914",53033008900,53033007800,8,4,1,2
"10915",53033008900,53033007800,8,4,1,1
"10916",53033008900,53033007800,8,4,1,1
"10917",53033008900,53033007800,9,4,1,1
"10918",53033008900,53033008002,14,1,3,1
"10919",53033008900,53033008300,12,1,3,1
"10920",53033008900,53033008400,7,4,3,1
"10921",53033008900,53033008600,8,4,1,2
"10922",53033008900,53033008600,16,2,4,1
"10923",53033008900,53033008700,17,1,1,1
"10924",53033008900,53033008700,19,1,4,1
"10925",53033008900,53033008800,16,1,4,1
"10926",53033008900,53033008800,16,3,1,1
"10927",53033008900,53033008800,16,4,1,3
"10928",53033008900,53033008800,18,1,1,1
"10929",53033008900,53033008900,13,4,4,1
"10930",53033008900,53033008900,16,4,1,3
"10931",53033008900,53033008900,17,3,4,1
"10932",53033008900,53033009000,10,2,4,1
"10933",53033008900,53033009000,11,3,1,1
"10934",53033008900,53033009000,16,4,1,3
"10935",53033008900,53033009000,17,1,4,1
"10936",53033008900,53033009000,21,1,4,1
"10937",53033008900,53033009200,12,2,1,1
"10938",53033008900,53033009500,13,2,1,1
"10939",53033008900,53033009500,19,1,4,2
"10940",53033008900,53033009500,21,1,1,1
"10941",53033008900,53033009500,21,3,1,1
"10942",53033008900,53033009500,22,1,1,1
"10943",53033008900,53033010100,13,4,1,1
"10944",53033009000,53033000402,15,1,3,1
"10945",53033009000,53033000600,16,1,1,1
"10946",53033009000,53033001701,15,2,1,1
"10947",53033009000,53033004400,16,4,3,1
"10948",53033009000,53033004700,17,3,1,1
"10949",53033009000,53033005200,10,1,3,1
"10950",53033009000,53033005302,6,2,1,1
"10951",53033009000,53033005302,7,2,3,2
"10952",53033009000,53033005302,8,2,3,1
"10953",53033009000,53033005302,8,4,1,3
"10954",53033009000,53033005302,10,4,1,1
"10955",53033009000,53033005302,11,4,5,1
"10956",53033009000,53033005302,12,2,2,1
"10957",53033009000,53033005801,14,4,3,1
"10958",53033009000,53033006100,15,2,1,1
"10959",53033009000,53033006400,16,4,1,1
"10960",53033009000,53033006600,16,4,1,1
"10961",53033009000,53033007100,6,4,1,1
"10962",53033009000,53033007300,7,2,5,1
"10963",53033009000,53033007402,18,4,1,2
"10964",53033009000,53033007402,18,4,1,1
"10965",53033009000,53033007500,11,2,1,1
"10966",53033009000,53033007700,14,1,4,1
"10967",53033009000,53033007800,20,4,1,1
"10968",53033009000,53033007900,11,3,1,1
"10969",53033009000,53033007900,12,3,1,1
"10970",53033009000,53033007900,14,1,1,1
"10971",53033009000,53033007900,15,4,1,1
"10972",53033009000,53033008001,11,1,1,2
"10973",53033009000,53033008100,8,2,3,1
"10974",53033009000,53033008100,9,4,3,1
"10975",53033009000,53033008200,12,1,1,1
"10976",53033009000,53033008300,15,1,1,1
"10977",53033009000,53033008300,18,4,1,1
"10978",53033009000,53033008400,8,2,3,1
"10979",53033009000,53033008400,16,1,3,1
"10980",53033009000,53033008500,14,4,4,1
"10981",53033009000,53033008500,15,3,1,1
"10982",53033009000,53033008600,11,1,4,1
"10983",53033009000,53033008600,21,4,1,1
"10984",53033009000,53033008700,11,1,4,1
"10985",53033009000,53033008700,18,1,4,2
"10986",53033009000,53033008700,20,1,4,1
"10987",53033009000,53033008900,9,4,4,1
"10988",53033009000,53033008900,15,3,1,1
"10989",53033009000,53033008900,21,4,4,1
"10990",53033009000,53033009000,12,2,4,1
"10991",53033009000,53033009000,12,4,4,1
"10992",53033009000,53033009000,13,2,4,1
"10993",53033009000,53033009000,13,4,4,1
"10994",53033009000,53033009000,17,2,4,1
"10995",53033009000,53033009000,17,4,4,1
"10996",53033009000,53033009000,18,2,4,1
"10997",53033009000,53033009000,19,2,4,1
"10998",53033009000,53033009100,13,2,4,1
"10999",53033009000,53033009100,17,2,1,1
"11000",53033009000,53033009100,20,4,1,1
"11001",53033009000,53033009400,8,3,4,1
"11002",53033009000,53033009400,11,2,3,1
"11003",53033009000,53033009400,13,1,1,1
"11004",53033009000,53033009500,10,1,2,1
"11005",53033009000,53033009500,17,4,1,1
"11006",53033009000,53033009500,18,1,4,1
"11007",53033009000,53033010002,11,3,1,1
"11008",53033009000,53033010002,14,1,5,1
"11009",53033009000,53033010100,21,1,1,1
"11010",53033009000,53033010300,15,4,1,1
"11011",53033009000,53033010900,18,1,1,1
"11012",53033009000,53033011402,16,3,1,1
"11013",53033009000,53033011600,22,1,1,1
"11014",53033009000,53033026400,12,2,1,1
"11015",53033009100,53033000401,16,1,2,1
"11016",53033009100,53033000401,16,1,3,1
"11017",53033009100,53033000900,18,4,1,1
"11018",53033009100,53033002200,8,1,1,1
"11019",53033009100,53033003200,17,4,1,1
"11020",53033009100,53033003600,19,4,1,1
"11021",53033009100,53033003600,19,4,1,1
"11022",53033009100,53033004302,18,1,1,1
"11023",53033009100,53033004700,20,1,1,1
"11024",53033009100,53033005302,9,4,3,1
"11025",53033009100,53033006100,22,1,1,1
"11026",53033009100,53033006500,8,4,5,1
"11027",53033009100,53033006500,16,4,1,1
"11028",53033009100,53033007100,7,2,1,1
"11029",53033009100,53033007200,10,1,3,1
"11030",53033009100,53033007300,13,2,5,1
"11031",53033009100,53033007401,19,4,1,1
"11032",53033009100,53033007402,10,1,1,1
"11033",53033009100,53033007402,14,1,1,1
"11034",53033009100,53033007402,21,1,1,2
"11035",53033009100,53033007500,11,3,3,1
"11036",53033009100,53033007500,23,1,1,1
"11037",53033009100,53033007900,15,1,3,1
"11038",53033009100,53033008002,15,1,5,1
"11039",53033009100,53033008100,6,2,3,1
"11040",53033009100,53033008100,10,3,3,1
"11041",53033009100,53033008100,11,4,2,1
"11042",53033009100,53033008100,12,4,1,1
"11043",53033009100,53033008100,13,2,4,1
"11044",53033009100,53033008100,16,3,5,1
"11045",53033009100,53033008200,17,4,4,2
"11046",53033009100,53033008300,17,4,3,1
"11047",53033009100,53033008400,17,1,3,1
"11048",53033009100,53033008500,19,1,5,1
"11049",53033009100,53033008700,19,1,4,1
"11050",53033009100,53033009000,13,4,4,1
"11051",53033009100,53033009000,17,2,1,1
"11052",53033009100,53033009000,17,4,1,1
"11053",53033009100,53033009100,8,4,4,1
"11054",53033009100,53033009100,9,1,4,1
"11055",53033009100,53033009100,12,2,4,1
"11056",53033009100,53033009100,12,3,4,1
"11057",53033009100,53033009100,12,4,4,1
"11058",53033009100,53033009100,13,2,4,1
"11059",53033009100,53033009100,13,4,4,1
"11060",53033009100,53033009100,14,2,1,1
"11061",53033009100,53033009100,14,2,1,1
"11062",53033009100,53033009100,15,3,4,1
"11063",53033009100,53033009100,15,4,4,2
"11064",53033009100,53033009100,16,4,2,1
"11065",53033009100,53033009100,17,1,4,1
"11066",53033009100,53033009100,18,2,1,1
"11067",53033009100,53033009100,18,2,1,1
"11068",53033009100,53033009100,18,3,4,1
"11069",53033009100,53033009100,21,1,1,1
"11070",53033009100,53033009100,22,4,4,1
"11071",53033009100,53033009200,10,2,4,1
"11072",53033009100,53033009200,11,2,4,1
"11073",53033009100,53033009200,14,3,4,1
"11074",53033009100,53033009200,15,1,4,2
"11075",53033009100,53033009200,17,1,4,1
"11076",53033009100,53033009300,9,3,1,1
"11077",53033009100,53033009300,10,4,3,1
"11078",53033009100,53033009300,12,2,4,1
"11079",53033009100,53033009300,13,2,4,1
"11080",53033009100,53033009300,14,2,4,1
"11081",53033009100,53033009400,18,1,1,2
"11082",53033009100,53033009800,18,1,1,1
"11083",53033009100,53033010002,13,1,3,1
"11084",53033009100,53033011102,14,1,3,1
"11085",53033009100,53033011800,19,1,1,1
"11086",53033009200,53033000300,5,2,3,1
"11087",53033009200,53033000402,18,4,3,1
"11088",53033009200,53033001200,19,3,1,2
"11089",53033009200,53033001800,13,1,1,1
"11090",53033009200,53033003800,14,4,1,1
"11091",53033009200,53033004100,22,1,1,1
"11092",53033009200,53033004302,14,1,1,2
"11093",53033009200,53033004700,10,4,1,2
"11094",53033009200,53033004700,20,3,1,1
"11095",53033009200,53033004900,16,1,3,1
"11096",53033009200,53033005200,14,1,5,1
"11097",53033009200,53033005301,7,2,2,1
"11098",53033009200,53033005301,17,3,3,1
"11099",53033009200,53033005302,8,4,3,1
"11100",53033009200,53033006200,11,1,1,2
"11101",53033009200,53033006200,15,4,1,1
"11102",53033009200,53033006800,14,2,3,1
"11103",53033009200,53033007000,13,4,1,1
"11104",53033009200,53033007000,18,3,3,1
"11105",53033009200,53033007100,8,1,4,1
"11106",53033009200,53033007100,8,2,3,1
"11107",53033009200,53033007100,17,1,4,2
"11108",53033009200,53033007100,19,4,3,1
"11109",53033009200,53033007200,8,2,4,1
"11110",53033009200,53033007200,8,4,3,1
"11111",53033009200,53033007300,8,4,4,1
"11112",53033009200,53033007300,11,2,5,1
"11113",53033009200,53033007300,16,2,4,1
"11114",53033009200,53033007300,21,3,1,2
"11115",53033009200,53033007401,11,3,3,1
"11116",53033009200,53033007401,21,1,1,1
"11117",53033009200,53033007500,10,3,3,1
"11118",53033009200,53033007900,10,3,3,1
"11119",53033009200,53033007900,18,4,1,1
"11120",53033009200,53033008001,20,4,1,1
"11121",53033009200,53033008002,16,4,4,1
"11122",53033009200,53033008100,8,2,4,1
"11123",53033009200,53033008100,9,2,1,1
"11124",53033009200,53033008100,9,2,4,1
"11125",53033009200,53033008100,9,2,3,1
"11126",53033009200,53033008100,9,4,4,1
"11127",53033009200,53033008100,9,4,3,1
"11128",53033009200,53033008100,11,2,4,1
"11129",53033009200,53033008100,11,4,4,1
"11130",53033009200,53033008100,11,4,4,1
"11131",53033009200,53033008100,12,2,4,2
"11132",53033009200,53033008100,12,4,4,1
"11133",53033009200,53033008100,13,2,4,1
"11134",53033009200,53033008100,13,3,3,1
"11135",53033009200,53033008100,14,2,2,1
"11136",53033009200,53033008100,14,2,4,1
"11137",53033009200,53033008100,14,4,4,1
"11138",53033009200,53033008100,16,3,3,1
"11139",53033009200,53033008100,17,3,4,1
"11140",53033009200,53033008100,18,4,4,1
"11141",53033009200,53033008100,19,4,4,1
"11142",53033009200,53033008100,21,3,4,1
"11143",53033009200,53033008100,23,3,2,1
"11144",53033009200,53033008200,8,2,4,1
"11145",53033009200,53033008200,16,1,2,1
"11146",53033009200,53033008200,17,4,4,1
"11147",53033009200,53033008200,17,4,4,1
"11148",53033009200,53033008200,19,4,4,1
"11149",53033009200,53033008300,10,4,1,2
"11150",53033009200,53033008300,16,4,5,1
"11151",53033009200,53033008400,10,4,1,1
"11152",53033009200,53033008400,15,3,3,1
"11153",53033009200,53033008500,17,1,1,1
"11154",53033009200,53033008600,9,4,3,1
"11155",53033009200,53033008600,12,2,3,1
"11156",53033009200,53033008600,21,1,1,1
"11157",53033009200,53033008600,21,1,3,1
"11158",53033009200,53033008700,17,1,3,1
